0
204
182
109
98
84
82
76
72
72
67
66
64
63
59
55
54
54
51
51
49
47
44
40
38
37
37
36
35
30
30
30
30
29
29
26
25
25
25
25
25
24
24
23
22
21
21
21
21
20
20
19
18
18
18
18
17
17
16
16
15
15
15
14
14
14
13
13
12
11
11
11
10
10
10
10
9
9
8
7
7
7
7
6
5
5
4
4
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
